group	name	chemical formula	neutral mass	rt (min)	protocol	assertion value	assertion confidence
R2A_I06	asparagine	C4H8N2O3	132.0534921	13.23	WoM	N	1
R2A_I06	phenylalaine	C9H11NO2	165.0789786	8.15	WoM	I	3
R2A_I06	citrulline	C6H13N3O3	175.0956913	13.57	WoM	N	1
R2A_I06	mannitol	C6H14O6	182.0790382	10.2	WoM	N	1
R2A_I06	(tryptophan)	C11H12N2O2	204.0898776	9.15	WoM	N	1
R2A_I07	adenine	C5H5N5	135.0544952	5.2	WoM	I	3
R2A_I07	adenosine	C10H13N5O4	267.0967539	5.3	WoM	N	1
R2A_I07	guanine	C5H5N5O	151.0494098	8.42	WoM	I	1
R2A_I07	guanosine	C10H13N5O5	283.0916685	9.3	WoM	N	1
R2A_I07	hypoxanthine	C5H4N4O	136.0385108	5.92	WoM	I	1
R2A_I07	isoleucine	C6H13NO2	131.0946287	8.08	WoM	N	1
R2A_I07	leucine	C6H13NO2	131.0946287	8.5	WoM	N	1
R2A_I07	methionine	C5H11NO2S	149.0510496	9.15	WoM	I	5
R2A_I07	nicotinamide	C6H6N2O	122.0480128	2.85	WoM	I	2
R2A_I07	phenylalanine	C9H11NO2	165.0789786	8.1	WoM	I	4
R2A_I07	proline	C5H9NO2	115.0633285	9.35	WoM	I	4
R2A_I07	threonine	C4H9NO3	119.0582432	12	WoM	I	2
R2A_I07	thymidine	C10H14N2O5	242.0902716	3.02	WoM	E	3
R2A_I07	thymine	C5H6N2O2	126.0429274	2.93	WoM	N	1
R2A_I07	tryptophan	C11H12N2O2	204.0898776	9.12	WoM	I	2
R2A_I07	tyrosine	C9H11NO3	181.0738932	10.6	WoM	I	4
R2A_I07	uracil	C4H4N2O2	112.0272774	3.5	WoM	N	1
R2A_I07	uridine	C9H12N2O6	244.0695361	5.75	WoM	N	1
R2A_I07	creatinine	C4H7N3O	113.0589119	5.5	WoM	N	1
R2A_I07	betaine	C5H11NO2	117.0789786	7.35	WoM	N	1
R2A_I07	ectoine	C6H10N2O2	142.0742276	10.01	WoM	I	1
R2A_I07	y-guanidinobutyrate	C5H11N3O2	145.0851266	12.08	WoM	E	4
R2A_I07	(pyridoxine)	C8H11NO3	169.0738932	3.2	WoM	N	1
R2A_I07	"monosaccharides (fructose, mannose, glucose, galactose, inositols)"	C6H12O6	180.0633881	11	WoM	I	2
R2A_I07	(glycerophosphocholine)	C8H20NO6P	257.102824	12	WoM	I	2
R2A_I07	"disaccharide 1 (sucrose, maltose, trehalose, cellobiose, lactose, etc)"	C12H22O11	342.1162115	12.25	WoM	N	1
R2A_I07	"disaccharide 2 (sucrose, maltose, trehalose, cellobiose, lactose, etc)"	C12H22O11	342.1162115	13.5	WoM	I	1
R2A_I07	alanine	C3H7NO2	89.04767847	11.75	WoM	I	4
R2A_I07	4-aminobuyrate	C4H9NO2	103.0633285	12.12	WoM	I	4
R2A_I07	serine	C3H7NO3	105.0425931	13.3	WoM	I	3
R2A_I07	valine	C5H11NO2	117.0789786	9.58	WoM	N	1
R2A_I07	asparagine	C4H8N2O3	132.0534921	13.23	WoM	I	3
R2A_I07	phenylalaine	C9H11NO2	165.0789786	8.15	WoM	I	5
R2A_I07	mannitol	C6H14O6	182.0790382	10.2	WoM	I	4
R2A_I07	(tryptophan)	C11H12N2O2	204.0898776	9.15	WoM	I	3
R2A_I08	adenine	C5H5N5	135.0544952	5.2	WoM	E	2
R2A_I08	adenosine	C10H13N5O4	267.0967539	5.3	WoM	I	4
R2A_I08	galactinol	C12H22O11	342.1162115	15.75	WoM	N	1
R2A_I08	guanine	C5H5N5O	151.0494098	8.42	WoM	E	4
R2A_I08	guanosine	C10H13N5O5	283.0916685	9.3	WoM	N	1
R2A_I08	hypoxanthine	C5H4N4O	136.0385108	5.92	WoM	E	3
R2A_I08	isoleucine	C6H13NO2	131.0946287	8.08	WoM	I	5
R2A_I08	leucine	C6H13NO2	131.0946287	8.5	WoM	I	4
R2A_I08	methionine	C5H11NO2S	149.0510496	9.15	WoM	I	4
R2A_I08	nicotinamide	C6H6N2O	122.0480128	2.85	WoM	E	1
R2A_I08	ornithine	C5H12N2O2	132.0898776	13.55	WoM	N	1
R2A_I08	phenylalanine	C9H11NO2	165.0789786	8.1	WoM	I	4
R2A_I08	proline	C5H9NO2	115.0633285	9.35	WoM	I	4
R2A_I08	threonine	C4H9NO3	119.0582432	12	WoM	I	2
R2A_I08	thymine	C5H6N2O2	126.0429274	2.93	WoM	E	5
R2A_I08	tryptophan	C11H12N2O2	204.0898776	9.12	WoM	I	2
R2A_I08	tyrosine	C9H11NO3	181.0738932	10.6	WoM	I	4
R2A_I08	uracil	C4H4N2O2	112.0272774	3.5	WoM	N	1
R2A_I08	uridine	C9H12N2O6	244.0695361	5.75	WoM	I	2
R2A_I08	creatinine	C4H7N3O	113.0589119	5.5	WoM	E	1
R2A_I08	betaine	C5H11NO2	117.0789786	7.35	WoM	N	1
R2A_I08	ectoine	C6H10N2O2	142.0742276	10.01	WoM	E	1
R2A_I08	y-guanidinobutyrate	C5H11N3O2	145.0851266	12.08	WoM	E	2
R2A_I08	(pyridoxine)	C8H11NO3	169.0738932	3.2	WoM	E	1
R2A_I08	"monosaccharides (fructose, mannose, glucose, galactose, inositols)"	C6H12O6	180.0633881	11	WoM	I	5
R2A_I08	(glycerophosphocholine)	C8H20NO6P	257.102824	12	WoM	I	5
R2A_I08	"disaccharide 1 (sucrose, maltose, trehalose, cellobiose, lactose, etc)"	C12H22O11	342.1162115	12.25	WoM	N	1
R2A_I08	"disaccharide 2 (sucrose, maltose, trehalose, cellobiose, lactose, etc)"	C12H22O11	342.1162115	13.5	WoM	I	3
R2A_I08	alanine	C3H7NO2	89.04767847	11.75	WoM	I	4
R2A_I08	4-aminobuyrate	C4H9NO2	103.0633285	12.12	WoM	I	4
R2A_I08	serine	C3H7NO3	105.0425931	13.3	WoM	I	3
R2A_I08	valine	C5H11NO2	117.0789786	9.58	WoM	I	5
R2A_I08	asparagine	C4H8N2O3	132.0534921	13.23	WoM	I	3
R2A_I08	phenylalaine	C9H11NO2	165.0789786	8.15	WoM	I	5
R2A_I08	citrulline	C6H13N3O3	175.0956913	13.57	WoM	E	2
R2A_I08	mannitol	C6H14O6	182.0790382	10.2	WoM	I	2
R2A_I08	(tryptophan)	C11H12N2O2	204.0898776	9.15	WoM	I	3
R2A_I09	adenine	C5H5N5	135.0544952	5.2	WoM	I	2
R2A_I09	adenosine	C10H13N5O4	267.0967539	5.3	WoM	N	1
R2A_I09	galactinol	C12H22O11	342.1162115	15.75	WoM	N	1
R2A_I09	glutamine	C5H10N2O3	146.0691422	12.75	WoM	E	2
R2A_I09	guanine	C5H5N5O	151.0494098	8.42	WoM	N	1
R2A_I09	guanosine	C10H13N5O5	283.0916685	9.3	WoM	N	1
R2A_I09	hypoxanthine	C5H4N4O	136.0385108	5.92	WoM	I	4
R2A_I09	isoleucine	C6H13NO2	131.0946287	8.08	WoM	N	1
R2A_I09	leucine	C6H13NO2	131.0946287	8.5	WoM	N	1
R2A_I09	methionine	C5H11NO2S	149.0510496	9.15	WoM	N	1
R2A_I09	nicotinamide	C6H6N2O	122.0480128	2.85	WoM	I	1
R2A_I09	ornithine	C5H12N2O2	132.0898776	13.55	WoM	N	1
R2A_I09	phenylalanine	C9H11NO2	165.0789786	8.1	WoM	N	1
R2A_I09	proline	C5H9NO2	115.0633285	9.35	WoM	N	1
R2A_I09	threonine	C4H9NO3	119.0582432	12	WoM	N	1
R2A_I09	thymidine	C10H14N2O5	242.0902716	3.02	WoM	N	1
R2A_I09	thymine	C5H6N2O2	126.0429274	2.93	WoM	N	1
R2A_I09	tryptophan	C11H12N2O2	204.0898776	9.12	WoM	N	1
R2A_I09	tyrosine	C9H11NO3	181.0738932	10.6	WoM	N	1
R2A_I09	uridine	C9H12N2O6	244.0695361	5.75	WoM	N	1
R2A_I09	xylitol	C5H12O5	152.0684735	8.5	WoM	N	1
R2A_I09	creatinine	C4H7N3O	113.0589119	5.5	WoM	N	1
R2A_I09	betaine	C5H11NO2	117.0789786	7.35	WoM	N	1
R2A_I09	ectoine	C6H10N2O2	142.0742276	10.01	WoM	N	1
R2A_I09	y-guanidinobutyrate	C5H11N3O2	145.0851266	12.08	WoM	N	1
R2A_I09	(pyridoxine)	C8H11NO3	169.0738932	3.2	WoM	N	1
R2A_I09	"monosaccharides (fructose, mannose, glucose, galactose, inositols)"	C6H12O6	180.0633881	11	WoM	I	4
R2A_I09	(glycerophosphocholine)	C8H20NO6P	257.102824	12	WoM	N	1
R2A_I09	"disaccharide 1 (sucrose, maltose, trehalose, cellobiose, lactose, etc)"	C12H22O11	342.1162115	12.25	WoM	N	1
R2A_I09	"disaccharide 2 (sucrose, maltose, trehalose, cellobiose, lactose, etc)"	C12H22O11	342.1162115	13.5	WoM	N	1
R2A_I09	alanine	C3H7NO2	89.04767847	11.75	WoM	N	1
R2A_I09	4-aminobuyrate	C4H9NO2	103.0633285	12.12	WoM	N	1
R2A_I09	serine	C3H7NO3	105.0425931	13.3	WoM	N	1
R2A_I09	valine	C5H11NO2	117.0789786	9.58	WoM	N	1
R2A_I09	asparagine	C4H8N2O3	132.0534921	13.23	WoM	N	1
R2A_I09	phenylalaine	C9H11NO2	165.0789786	8.15	WoM	N	1
R2A_I09	mannitol	C6H14O6	182.0790382	10.2	WoM	N	1
R2A_I09	(tryptophan)	C11H12N2O2	204.0898776	9.15	WoM	N	1
R2A_I10	adenine	C5H5N5	135.0544952	5.2	WoM	I	5
R2A_I10	adenosine	C10H13N5O4	267.0967539	5.3	WoM	I	5
R2A_I10	guanine	C5H5N5O	151.0494098	8.42	WoM	I	3
R2A_I10	guanosine	C10H13N5O5	283.0916685	9.3	WoM	I	3
R2A_I10	hypoxanthine	C5H4N4O	136.0385108	5.92	WoM	I	5
R2A_I10	isoleucine	C6H13NO2	131.0946287	8.08	WoM	I	5
R2A_I10	leucine	C6H13NO2	131.0946287	8.5	WoM	I	4
R2A_I10	methionine	C5H11NO2S	149.0510496	9.15	WoM	I	5
R2A_I10	nicotinamide	C6H6N2O	122.0480128	2.85	WoM	I	2
R2A_I10	phenylalanine	C9H11NO2	165.0789786	8.1	WoM	I	4
R2A_I10	proline	C5H9NO2	115.0633285	9.35	WoM	I	5
R2A_I10	threonine	C4H9NO3	119.0582432	12	WoM	I	2
R2A_I10	thymine	C5H6N2O2	126.0429274	2.93	WoM	E	4
R2A_I10	tryptophan	C11H12N2O2	204.0898776	9.12	WoM	I	2
R2A_I10	tyrosine	C9H11NO3	181.0738932	10.6	WoM	I	4
R2A_I10	uracil	C4H4N2O2	112.0272774	3.5	WoM	N	1
R2A_I10	uridine	C9H12N2O6	244.0695361	5.75	WoM	I	3
R2A_I10	creatinine	C4H7N3O	113.0589119	5.5	WoM	I	2
R2A_I10	betaine	C5H11NO2	117.0789786	7.35	WoM	I	5
R2A_I10	ectoine	C6H10N2O2	142.0742276	10.01	WoM	N	1
R2A_I10	y-guanidinobutyrate	C5H11N3O2	145.0851266	12.08	WoM	E	2
R2A_I10	(pyridoxine)	C8H11NO3	169.0738932	3.2	WoM	N	1
R2A_I10	"monosaccharides (fructose, mannose, glucose, galactose, inositols)"	C6H12O6	180.0633881	11	WoM	I	5
R2A_I10	(glycerophosphocholine)	C8H20NO6P	257.102824	12	WoM	I	1
R2A_I10	"disaccharide 1 (sucrose, maltose, trehalose, cellobiose, lactose, etc)"	C12H22O11	342.1162115	12.25	WoM	N	1
R2A_I10	"disaccharide 2 (sucrose, maltose, trehalose, cellobiose, lactose, etc)"	C12H22O11	342.1162115	13.5	WoM	I	3
R2A_I10	alanine	C3H7NO2	89.04767847	11.75	WoM	I	4
R2A_I10	4-aminobuyrate	C4H9NO2	103.0633285	12.12	WoM	I	4
R2A_I10	serine	C3H7NO3	105.0425931	13.3	WoM	I	3
R2A_I10	valine	C5H11NO2	117.0789786	9.58	WoM	I	5
R2A_I10	asparagine	C4H8N2O3	132.0534921	13.23	WoM	I	3
R2A_I10	phenylalaine	C9H11NO2	165.0789786	8.15	WoM	I	5
R2A_I10	mannitol	C6H14O6	182.0790382	10.2	WoM	I	3
R2A_I10	(tryptophan)	C11H12N2O2	204.0898776	9.15	WoM	I	4
R2A_I11	adenine	C5H5N5	135.0544952	5.2	WoM	N	1
R2A_I11	adenosine	C10H13N5O4	267.0967539	5.3	WoM	N	1
R2A_I11	glutamine	C5H10N2O3	146.0691422	12.75	WoM	E	3
R2A_I11	guanine	C5H5N5O	151.0494098	8.42	WoM	N	1
R2A_I11	guanosine	C10H13N5O5	283.0916685	9.3	WoM	N	1
R2A_I11	hypoxanthine	C5H4N4O	136.0385108	5.92	WoM	N	1
R2A_I11	inosine	C10H12N4O5	268.0807695	7.42	WoM	N	1
R2A_I11	isoleucine	C6H13NO2	131.0946287	8.08	WoM	N	1
R2A_I11	leucine	C6H13NO2	131.0946287	8.5	WoM	N	1
R2A_I11	methionine	C5H11NO2S	149.0510496	9.15	WoM	N	1
R2A_I11	nicotinamide	C6H6N2O	122.0480128	2.85	WoM	I	3
R2A_I11	phenylalanine	C9H11NO2	165.0789786	8.1	WoM	N	1
R2A_I11	proline	C5H9NO2	115.0633285	9.35	WoM	N	1
R2A_I11	threonine	C4H9NO3	119.0582432	12	WoM	N	1
R2A_I11	thymine	C5H6N2O2	126.0429274	2.93	WoM	E	3
R2A_I11	tryptophan	C11H12N2O2	204.0898776	9.12	WoM	N	1
R2A_I11	tyrosine	C9H11NO3	181.0738932	10.6	WoM	N	1
R2A_I11	uridine	C9H12N2O6	244.0695361	5.75	WoM	N	1
R2A_I11	creatinine	C4H7N3O	113.0589119	5.5	WoM	N	1
R2A_I11	betaine	C5H11NO2	117.0789786	7.35	WoM	N	1
R2A_I11	ectoine	C6H10N2O2	142.0742276	10.01	WoM	N	1
R2A_I11	y-guanidinobutyrate	C5H11N3O2	145.0851266	12.08	WoM	N	1
R2A_I11	(pyridoxine)	C8H11NO3	169.0738932	3.2	WoM	N	1
R2A_I11	"monosaccharides (fructose, mannose, glucose, galactose, inositols)"	C6H12O6	180.0633881	11	WoM	I	2
R2A_I11	(glycerophosphocholine)	C8H20NO6P	257.102824	12	WoM	N	1
R2A_I11	"disaccharide 1 (sucrose, maltose, trehalose, cellobiose, lactose, etc)"	C12H22O11	342.1162115	12.25	WoM	N	1
R2A_I11	"disaccharide 2 (sucrose, maltose, trehalose, cellobiose, lactose, etc)"	C12H22O11	342.1162115	13.5	WoM	I	2
R2A_I11	alanine	C3H7NO2	89.04767847	11.75	WoM	N	1
R2A_I11	4-aminobuyrate	C4H9NO2	103.0633285	12.12	WoM	I	3
R2A_I11	serine	C3H7NO3	105.0425931	13.3	WoM	N	1
R2A_I11	valine	C5H11NO2	117.0789786	9.58	WoM	N	1
R2A_I11	asparagine	C4H8N2O3	132.0534921	13.23	WoM	N	1
R2A_I11	phenylalaine	C9H11NO2	165.0789786	8.15	WoM	N	1
R2A_I11	mannitol	C6H14O6	182.0790382	10.2	WoM	N	1
R2A_I11	(tryptophan)	C11H12N2O2	204.0898776	9.15	WoM	N	1
R2A_I12	adenine	C5H5N5	135.0544952	5.2	WoM	I	5
R2A_I12	adenosine	C10H13N5O4	267.0967539	5.3	WoM	I	4
R2A_I12	guanine	C5H5N5O	151.0494098	8.42	WoM	I	3
R2A_I12	guanosine	C10H13N5O5	283.0916685	9.3	WoM	I	4
R2A_I12	hypoxanthine	C5H4N4O	136.0385108	5.92	WoM	I	5
R2A_I12	isoleucine	C6H13NO2	131.0946287	8.08	WoM	I	5
R2A_I12	leucine	C6H13NO2	131.0946287	8.5	WoM	I	4
R2A_I12	methionine	C5H11NO2S	149.0510496	9.15	WoM	I	5
R2A_I12	nicotinamide	C6H6N2O	122.0480128	2.85	WoM	N	1
R2A_I12	phenylalanine	C9H11NO2	165.0789786	8.1	WoM	I	4
R2A_I12	proline	C5H9NO2	115.0633285	9.35	WoM	I	5
R2A_I12	threonine	C4H9NO3	119.0582432	12	WoM	I	3
R2A_I12	thymine	C5H6N2O2	126.0429274	2.93	WoM	E	3
R2A_I12	tryptophan	C11H12N2O2	204.0898776	9.12	WoM	I	2
R2A_I12	tyrosine	C9H11NO3	181.0738932	10.6	WoM	I	4
R2A_I12	uridine	C9H12N2O6	244.0695361	5.75	WoM	I	4
R2A_I12	creatinine	C4H7N3O	113.0589119	5.5	WoM	N	1
R2A_I12	betaine	C5H11NO2	117.0789786	7.35	WoM	N	1
R2A_I12	ectoine	C6H10N2O2	142.0742276	10.01	WoM	N	1
R2A_I12	y-guanidinobutyrate	C5H11N3O2	145.0851266	12.08	WoM	I	2
R2A_I12	(pyridoxine)	C8H11NO3	169.0738932	3.2	WoM	I	3
R2A_I12	"monosaccharides (fructose, mannose, glucose, galactose, inositols)"	C6H12O6	180.0633881	11	WoM	N	1
R2A_I12	(glycerophosphocholine)	C8H20NO6P	257.102824	12	WoM	I	2
R2A_I12	"disaccharide 1 (sucrose, maltose, trehalose, cellobiose, lactose, etc)"	C12H22O11	342.1162115	12.25	WoM	N	1
R2A_I12	"disaccharide 2 (sucrose, maltose, trehalose, cellobiose, lactose, etc)"	C12H22O11	342.1162115	13.5	WoM	N	1
R2A_I12	alanine	C3H7NO2	89.04767847	11.75	WoM	I	4
R2A_I12	4-aminobuyrate	C4H9NO2	103.0633285	12.12	WoM	I	4
R2A_I12	serine	C3H7NO3	105.0425931	13.3	WoM	I	3
R2A_I12	valine	C5H11NO2	117.0789786	9.58	WoM	I	5
R2A_I12	asparagine	C4H8N2O3	132.0534921	13.23	WoM	I	3
R2A_I12	phenylalaine	C9H11NO2	165.0789786	8.15	WoM	I	5
R2A_I12	mannitol	C6H14O6	182.0790382	10.2	WoM	I	3
R2A_I12	(tryptophan)	C11H12N2O2	204.0898776	9.15	WoM	I	4
R2A_I13	adenine	C5H5N5	135.0544952	5.2	WoM	I	1
R2A_I13	adenosine	C10H13N5O4	267.0967539	5.3	WoM	I	1
R2A_I13	galactinol	C12H22O11	342.1162115	15.75	WoM	N	1
R2A_I13	glutamine	C5H10N2O3	146.0691422	12.75	WoM	E	2
R2A_I13	guanine	C5H5N5O	151.0494098	8.42	WoM	I	1
R2A_I13	guanosine	C10H13N5O5	283.0916685	9.3	WoM	N	1
R2A_I13	hypoxanthine	C5H4N4O	136.0385108	5.92	WoM	N	1
R2A_I13	inosine	C10H12N4O5	268.0807695	7.42	WoM	N	1
R2A_I13	isoleucine	C6H13NO2	131.0946287	8.08	WoM	N	1
R2A_I13	leucine	C6H13NO2	131.0946287	8.5	WoM	N	1
R2A_I13	methionine	C5H11NO2S	149.0510496	9.15	WoM	N	1
R2A_I13	nicotinamide	C6H6N2O	122.0480128	2.85	WoM	I	3
R2A_I13	phenylalanine	C9H11NO2	165.0789786	8.1	WoM	N	1
R2A_I13	proline	C5H9NO2	115.0633285	9.35	WoM	N	1
R2A_I13	threonine	C4H9NO3	119.0582432	12	WoM	N	1
R2A_I13	thymine	C5H6N2O2	126.0429274	2.93	WoM	E	2
R2A_I13	tryptophan	C11H12N2O2	204.0898776	9.12	WoM	E	1
R2A_I13	tyrosine	C9H11NO3	181.0738932	10.6	WoM	N	1
R2A_I13	uridine	C9H12N2O6	244.0695361	5.75	WoM	N	1
R2A_I13	creatinine	C4H7N3O	113.0589119	5.5	WoM	N	1
R2A_I13	betaine	C5H11NO2	117.0789786	7.35	WoM	N	1
R2A_I13	ectoine	C6H10N2O2	142.0742276	10.01	WoM	E	3
R2A_I13	y-guanidinobutyrate	C5H11N3O2	145.0851266	12.08	WoM	N	1
R2A_I13	(pyridoxine)	C8H11NO3	169.0738932	3.2	WoM	N	1
R2A_I13	"monosaccharides (fructose, mannose, glucose, galactose, inositols)"	C6H12O6	180.0633881	11	WoM	I	1
R2A_I13	(glycerophosphocholine)	C8H20NO6P	257.102824	12	WoM	N	1
R2A_I13	"disaccharide 1 (sucrose, maltose, trehalose, cellobiose, lactose, etc)"	C12H22O11	342.1162115	12.25	WoM	N	1
R2A_I13	"disaccharide 2 (sucrose, maltose, trehalose, cellobiose, lactose, etc)"	C12H22O11	342.1162115	13.5	WoM	I	2
R2A_I13	alanine	C3H7NO2	89.04767847	11.75	WoM	N	1
R2A_I13	4-aminobuyrate	C4H9NO2	103.0633285	12.12	WoM	N	1
R2A_I13	serine	C3H7NO3	105.0425931	13.3	WoM	N	1
R2A_I13	valine	C5H11NO2	117.0789786	9.58	WoM	N	1
R2A_I13	asparagine	C4H8N2O3	132.0534921	13.23	WoM	N	1
R2A_I13	phenylalaine	C9H11NO2	165.0789786	8.15	WoM	N	1
R2A_I13	mannitol	C6H14O6	182.0790382	10.2	WoM	N	1
R2A_I13	(tryptophan)	C11H12N2O2	204.0898776	9.15	WoM	N	1
R2A_I14	adenine	C5H5N5	135.0544952	5.2	WoM	I	3
R2A_I14	adenosine	C10H13N5O4	267.0967539	5.3	WoM	I	3
R2A_I14	galactinol	C12H22O11	342.1162115	15.75	WoM	N	1
R2A_I14	glutamine	C5H10N2O3	146.0691422	12.75	WoM	N	1
R2A_I14	guanine	C5H5N5O	151.0494098	8.42	WoM	N	1
R2A_I14	guanosine	C10H13N5O5	283.0916685	9.3	WoM	N	1
R2A_I14	hypoxanthine	C5H4N4O	136.0385108	5.92	WoM	E	2
R2A_I14	inosine	C10H12N4O5	268.0807695	7.42	WoM	N	1
R2A_I14	isoleucine	C6H13NO2	131.0946287	8.08	WoM	N	1
R2A_I14	leucine	C6H13NO2	131.0946287	8.5	WoM	N	1
R2A_I14	methionine	C5H11NO2S	149.0510496	9.15	WoM	N	1
R2A_I14	nicotinamide	C6H6N2O	122.0480128	2.85	WoM	I	3
R2A_I14	ornithine	C5H12N2O2	132.0898776	13.55	WoM	N	1
R2A_I14	phenylalanine	C9H11NO2	165.0789786	8.1	WoM	N	1
R2A_I14	proline	C5H9NO2	115.0633285	9.35	WoM	N	1
R2A_I14	threonine	C4H9NO3	119.0582432	12	WoM	N	1
R2A_I14	thymine	C5H6N2O2	126.0429274	2.93	WoM	N	1
R2A_I14	tryptophan	C11H12N2O2	204.0898776	9.12	WoM	N	1
R2A_I14	tyrosine	C9H11NO3	181.0738932	10.6	WoM	N	1
R2A_I14	uridine	C9H12N2O6	244.0695361	5.75	WoM	N	1
R2A_I14	xanthine	C5H4N4O2	152.0334254	6.9	WoM	N	1
R2A_I14	creatinine	C4H7N3O	113.0589119	5.5	WoM	N	1
R2A_I14	betaine	C5H11NO2	117.0789786	7.35	WoM	N	1
R2A_I14	ectoine	C6H10N2O2	142.0742276	10.01	WoM	N	1
R2A_I14	y-guanidinobutyrate	C5H11N3O2	145.0851266	12.08	WoM	N	1
R2A_I14	(pyridoxine)	C8H11NO3	169.0738932	3.2	WoM	N	1
R2A_I14	"monosaccharides (fructose, mannose, glucose, galactose, inositols)"	C6H12O6	180.0633881	11	WoM	N	1
R2A_I14	(glycerophosphocholine)	C8H20NO6P	257.102824	12	WoM	N	1
R2A_I14	"disaccharide 1 (sucrose, maltose, trehalose, cellobiose, lactose, etc)"	C12H22O11	342.1162115	12.25	WoM	N	1
R2A_I14	"disaccharide 2 (sucrose, maltose, trehalose, cellobiose, lactose, etc)"	C12H22O11	342.1162115	13.5	WoM	N	1
R2A_I14	alanine	C3H7NO2	89.04767847	11.75	WoM	N	1
R2A_I14	4-aminobuyrate	C4H9NO2	103.0633285	12.12	WoM	N	1
R2A_I14	serine	C3H7NO3	105.0425931	13.3	WoM	N	1
R2A_I14	valine	C5H11NO2	117.0789786	9.58	WoM	N	1
R2A_I14	pyroglutamate	C5H7NO3	129.0425931	9.75	WoM	N	1
R2A_I14	asparagine	C4H8N2O3	132.0534921	13.23	WoM	N	1
R2A_I14	phenylalaine	C9H11NO2	165.0789786	8.15	WoM	N	1
R2A_I14	citrulline	C6H13N3O3	175.0956913	13.57	WoM	E	2
R2A_I14	mannitol	C6H14O6	182.0790382	10.2	WoM	N	1
R2A_I14	(tryptophan)	C11H12N2O2	204.0898776	9.15	WoM	N	1
R2A_I15	adenine	C5H5N5	135.0544952	5.2	WoM	N	1
R2A_I15	adenosine	C10H13N5O4	267.0967539	5.3	WoM	N	1
R2A_I15	guanine	C5H5N5O	151.0494098	8.42	WoM	N	1
R2A_I15	guanosine	C10H13N5O5	283.0916685	9.3	WoM	N	1
R2A_I15	hypoxanthine	C5H4N4O	136.0385108	5.92	WoM	N	1
R2A_I15	isoleucine	C6H13NO2	131.0946287	8.08	WoM	N	1
R2A_I15	leucine	C6H13NO2	131.0946287	8.5	WoM	N	1
R2A_I15	methionine	C5H11NO2S	149.0510496	9.15	WoM	N	1
R2A_I15	nicotinamide	C6H6N2O	122.0480128	2.85	WoM	I	3
R2A_I15	phenylalanine	C9H11NO2	165.0789786	8.1	WoM	N	1
R2A_I15	proline	C5H9NO2	115.0633285	9.35	WoM	N	1
R2A_I15	threonine	C4H9NO3	119.0582432	12	WoM	N	1
R2A_I15	thymidine	C10H14N2O5	242.0902716	3.02	WoM	N	1
R2A_I15	thymine	C5H6N2O2	126.0429274	2.93	WoM	N	1
R2A_I15	tryptophan	C11H12N2O2	204.0898776	9.12	WoM	N	1
R2A_I15	tyrosine	C9H11NO3	181.0738932	10.6	WoM	N	1
R2A_I15	uridine	C9H12N2O6	244.0695361	5.75	WoM	N	1
R2A_I15	creatinine	C4H7N3O	113.0589119	5.5	WoM	N	1
R2A_I15	betaine	C5H11NO2	117.0789786	7.35	WoM	N	1
R2A_I15	ectoine	C6H10N2O2	142.0742276	10.01	WoM	N	1
R2A_I15	y-guanidinobutyrate	C5H11N3O2	145.0851266	12.08	WoM	N	1
R2A_I15	(pyridoxine)	C8H11NO3	169.0738932	3.2	WoM	N	1
R2A_I15	"monosaccharides (fructose, mannose, glucose, galactose, inositols)"	C6H12O6	180.0633881	11	WoM	N	1
R2A_I15	(glycerophosphocholine)	C8H20NO6P	257.102824	12	WoM	N	1
R2A_I15	"disaccharide 1 (sucrose, maltose, trehalose, cellobiose, lactose, etc)"	C12H22O11	342.1162115	12.25	WoM	N	1
R2A_I15	"disaccharide 2 (sucrose, maltose, trehalose, cellobiose, lactose, etc)"	C12H22O11	342.1162115	13.5	WoM	N	1
R2A_I15	alanine	C3H7NO2	89.04767847	11.75	WoM	N	1
R2A_I15	4-aminobuyrate	C4H9NO2	103.0633285	12.12	WoM	N	1
R2A_I15	serine	C3H7NO3	105.0425931	13.3	WoM	N	1
R2A_I15	valine	C5H11NO2	117.0789786	9.58	WoM	N	1
R2A_I15	asparagine	C4H8N2O3	132.0534921	13.23	WoM	N	1
R2A_I15	phenylalaine	C9H11NO2	165.0789786	8.15	WoM	N	1
R2A_I15	mannitol	C6H14O6	182.0790382	10.2	WoM	N	1
R2A_I15	(tryptophan)	C11H12N2O2	204.0898776	9.15	WoM	N	1
R2A_I16	adenine	C5H5N5	135.0544952	5.2	WoM	I	5
R2A_I16	adenosine	C10H13N5O4	267.0967539	5.3	WoM	I	4
R2A_I16	galactinol	C12H22O11	342.1162115	15.75	WoM	N	1
R2A_I16	glutamine	C5H10N2O3	146.0691422	12.75	WoM	E	1
R2A_I16	guanine	C5H5N5O	151.0494098	8.42	WoM	I	1
R2A_I16	guanosine	C10H13N5O5	283.0916685	9.3	WoM	I	2
R2A_I16	hypoxanthine	C5H4N4O	136.0385108	5.92	WoM	E	1
R2A_I16	isoleucine	C6H13NO2	131.0946287	8.08	WoM	N	1
R2A_I16	leucine	C6H13NO2	131.0946287	8.5	WoM	N	1
R2A_I16	methionine	C5H11NO2S	149.0510496	9.15	WoM	N	1
R2A_I16	nicotinamide	C6H6N2O	122.0480128	2.85	WoM	I	1
R2A_I16	phenylalanine	C9H11NO2	165.0789786	8.1	WoM	N	1
